id,Y
1,0.03436606445660194
2,0.007031790912151337
3,0.07613652820388477
4,0.03378245793282986
5,0.1123451347152392
6,0.02719323014219602
7,0.019133010630806288
8,0.16513469219207763
9,0.01797824160506328
10,0.3961517830689748
11,0.028122810274362565
12,0.011076323625942072
13,0.011967052643497785
14,0.42273513277371727
15,0.012723465139667193
16,0.027574169139067333
17,0.040009119734168055
18,0.03175008054822683
19,0.08214836170276006
20,0.028335186839103698
21,0.010156894351045291
22,0.014086058114965756
23,0.033613436048229535
24,0.27539000709851585
25,0.08766166865825653
26,0.020575642275313537
27,0.018022879461447396
28,0.03306522953013579
29,0.01138350668673714
30,0.08908614541093508
31,0.09645826369524002
32,0.010239575585971276
33,0.15745283166567484
34,0.04701745336254438
35,0.01080053277934591
36,0.05487723872065544
37,0.014512128258744875
38,0.08830167899529139
39,0.00781507728000482
40,0.26473067899545033
41,0.014281437608102958
42,0.020900231723984083
43,0.010412394627928733
44,0.01818863023072481
45,0.02642247813443343
46,0.014719400430719058
47,0.041675727193554245
48,0.08947195981939633
49,0.009597339077542226
50,0.02068879585713148
51,0.01118081302071611
52,0.028120977555712065
53,0.18293456733226776
54,0.026904157549142837
55,0.2843660672505697
56,0.009125628136098385
57,0.08299777607123057
58,0.05444992855191231
59,0.03002514528731505
60,0.09238525827725728
61,0.10923698395490647
62,0.006931603544702133
63,0.12931151688098907
64,0.06197544087966283
65,0.027575647334257762
66,0.03120502916475137
67,0.160440656542778
68,0.04907777085900307
69,0.09131504595279694
70,0.7230059742927551
71,0.12351004481315613
72,0.013836300621430079
73,0.021776803955435752
74,0.047590689609448115
75,0.008165791134039561
76,0.008296983658025663
77,0.06415902028481166
78,0.012058285282303889
79,0.04696269209186236
80,0.15730731338262557
81,0.04415395235021909
82,0.011575448823471864
83,0.014368465046087901
84,0.017928192081550758
85,0.11272883762915929
86,0.011971636985739073
87,0.21883116960525512
88,0.12565174872676532
89,0.019409289459387462
90,0.01648169830441475
91,0.07302383482456207
92,0.010285260962943236
93,0.0179830448081096
94,0.01444553720454375
95,0.05766502444942792
96,0.13647997776667278
97,0.010518994430700939
98,0.009044650507469972
99,0.010566546892126402
100,0.026948414867122968
101,0.0388843518992265
102,0.017110742752750714
103,0.05072341685493787
104,0.037243824700514475
105,0.014570953759054343
106,0.026393244539697967
107,0.011688269178072612
108,0.009692880511283874
109,0.021324323552350203
110,0.03875603564083576
111,0.1326340804497401
112,0.008924402638028066
113,0.07588842784365019
114,0.15179828504721324
115,0.012772952703138192
116,0.013017117852965991
117,0.013729388701419036
118,0.007960120495408774
119,0.04496122896671295
120,0.009528841512898603
121,0.01302727231134971
122,0.009559207254399855
123,0.02429795389374097
124,0.0649805374443531
125,0.03234891432027022
126,0.12131630529959997
127,0.027540257448951402
128,0.19002139617999395
129,0.028881150111556054
130,0.009046637701491516
131,0.021491760512193044
132,0.030437464515368145
133,0.010590971261262894
134,0.04229441955685616
135,0.06815206333994865
136,0.01615773563583692
137,0.009143633457521597
138,0.5541526277860006
139,0.022945291921496393
140,0.30300388634204867
141,0.018019969450930755
142,0.1451363762219747
143,0.042690943678220114
144,0.03588780624171098
145,0.016808134069045386
146,0.022022021189332008
147,0.04229996179540952
148,0.3292323072751363
149,0.008009640872478485
150,0.11340622901916504
151,0.1152204617857933
152,0.0452125359326601
153,0.013833465551336606
154,0.023280707250038783
155,0.09362161258856455
156,0.019447070236007374
157,0.012102330476045609
158,0.026830167571703593
159,0.11312481562296549
160,0.022523249437411626
161,0.014932536333799363
162,0.033247745409607884
163,0.007240083596358696
164,0.01343674169232448
165,0.043318293243646624
166,0.0635248286028703
167,0.028274098038673402
168,0.09599866867065429
169,0.012520146866639456
170,0.033864285424351694
171,0.008385046230008205
172,0.015748094705243906
173,0.024676833922664326
174,0.05006490598122279
175,0.1662279595931371
176,0.026204830780625344
177,0.03505205089847247
178,0.021663673718770347
179,0.13867565641800564
180,0.017711840383708478
181,0.13642507120966912
182,0.08428041140238444
183,0.01841485177477201
184,0.16195250650246937
185,0.08282229353984197
186,0.009710574274261792
187,0.014138874597847462
188,0.08564256429672241
189,0.011806809032956759
190,0.08127340426047643
191,0.0692808079222838
192,0.10926895986000697
193,0.03015538156032562
194,0.01173701360821724
195,0.14351554214954376
196,0.02412299985686938
197,0.009169402780632179
198,0.10804613629976909
199,0.012147838187714418
200,0.013159545138478279
201,0.0240756260852019
202,0.02518696611126264
203,0.1233483577768008
204,0.008043734015276034
205,0.038735059648752214
206,0.01116060462469856
207,0.007967226766049862
208,0.038775951415300366
209,0.008286821780105431
210,0.01148878453920285
211,0.0558185505370299
212,0.009794040241589148
213,0.007390605999777714
214,0.031417073061068855
215,0.030726861332853635
216,0.008023026647667091
217,0.0202908289929231
218,0.05155707771579424
219,0.025674047196904817
220,0.014069935772567987
221,0.03360623965660731
222,0.017406655475497246
223,0.09974225113789241
224,0.01821417734026909
225,0.11763739337523778
226,0.01596523172532519
227,0.07654899060726165
228,0.0318820650378863
229,0.017309154818455377
230,0.02892016147573789
231,0.06429770042498907
232,0.08410804743568102
233,0.15388467212518056
234,0.06631438583135604
235,0.08122212712963423
236,0.013956737456222374
237,0.03763287911812464
238,0.02780688467125098
239,0.10321501940488816
240,0.008688878702620665
241,0.09064924468596776
242,0.1717914491891861
243,0.027774627630909283
244,0.03389198258519173
245,0.09893934726715088
246,0.00693359241510431
247,0.01145073181639115
248,0.1041933556397756
249,0.06649836972355842
250,0.11998032083113988
251,0.0245459720492363
252,0.1595329870780309
253,0.16668909192085266
254,0.05705844561258952
255,0.013167374581098557
256,0.012886639684438705
257,0.07993585815032324
258,0.010882414194444816
259,0.013944076560437679
260,0.019816918422778447
