id,Y
1,0.078125
2,0.046875
3,0.0625
4,0.09375
5,0.03125
6,0.0703125
7,0.046875
8,0.078125
9,0.125
10,0.046875
11,0.078125
12,0.0625
13,0.109375
14,0.2265625
15,0.0390625
16,0.0546875
17,0.0625
18,0.0859375
19,0.0546875
20,0.09375
21,0.0546875
22,0.078125
23,0.0546875
24,0.046875
25,0.1796875
26,0.0546875
27,0.078125
28,0.0703125
29,0.0234375
30,0.0703125
31,0.015625
32,0.03125
33,0.078125
34,0.09375
35,0.09375
36,0.0625
37,0.03125
38,0.1015625
39,0.0390625
40,0.1171875
41,0.0859375
42,0.078125
43,0.0859375
44,0.109375
45,0.0703125
46,0.03125
47,0.03125
48,0.0546875
49,0.0390625
50,0.0390625
51,0.0703125
52,0.09375
53,0.1171875
54,0.078125
55,0.09375
56,0.109375
57,0.0859375
58,0.046875
59,0.1171875
60,0.1015625
61,0.0234375
62,0.0390625
63,0.0
64,0.1015625
65,0.078125
66,0.1328125
67,0.109375
68,0.0625
69,0.109375
70,0.1484375
71,0.046875
72,0.0625
73,0.015625
74,0.0390625
75,0.0234375
76,0.0
77,0.03125
78,0.015625
79,0.0703125
80,0.015625
81,0.0703125
82,0.09375
83,0.0625
84,0.1171875
85,0.015625
86,0.046875
87,0.140625
88,0.03125
89,0.015625
90,0.015625
91,0.0859375
92,0.0703125
93,0.03125
94,0.015625
95,0.09375
96,0.0546875
97,0.140625
98,0.0234375
99,0.03125
100,0.078125
101,0.046875
102,0.0859375
103,0.0703125
104,0.0546875
105,0.078125
106,0.0703125
107,0.0703125
108,0.03125
109,0.078125
110,0.0703125
111,0.1015625
112,0.0703125
113,0.0234375
114,0.0390625
115,0.0625
116,0.0234375
117,0.0546875
118,0.046875
119,0.1015625
120,0.0703125
121,0.0625
122,0.015625
123,0.0390625
124,0.09375
125,0.015625
126,0.03125
127,0.0703125
128,0.078125
129,0.0390625
130,0.0546875
131,0.0390625
132,0.0234375
133,0.046875
134,0.0859375
135,0.0859375
136,0.0546875
137,0.0546875
138,0.125
139,0.0390625
140,0.0703125
141,0.0
142,0.0703125
143,0.0078125
144,0.09375
145,0.109375
146,0.0234375
147,0.109375
148,0.046875
149,0.0625
150,0.0859375
151,0.09375
152,0.0234375
153,0.046875
154,0.046875
155,0.0546875
156,0.09375
157,0.078125
158,0.03125
159,0.0390625
160,0.0546875
161,0.0859375
162,0.0703125
163,0.109375
164,0.046875
165,0.0546875
166,0.109375
167,0.0390625
168,0.0546875
169,0.046875
170,0.078125
171,0.078125
172,0.046875
173,0.0625
174,0.1015625
175,0.1015625
176,0.1171875
177,0.1171875
178,0.078125
179,0.046875
180,0.046875
181,0.046875
182,0.0078125
183,0.1171875
184,0.1328125
185,0.0859375
186,0.046875
187,0.0703125
188,0.0390625
189,0.109375
190,0.0625
191,0.1328125
192,0.0390625
193,0.046875
194,0.0546875
195,0.046875
196,0.0546875
197,0.03125
198,0.109375
199,0.0703125
200,0.0703125
201,0.0546875
202,0.1015625
203,0.09375
204,0.0859375
205,0.046875
206,0.03125
207,0.0703125
208,0.078125
209,0.046875
210,0.015625
211,0.0859375
212,0.015625
213,0.0703125
214,0.0546875
215,0.09375
216,0.015625
217,0.03125
218,0.0625
219,0.046875
220,0.140625
221,0.0625
222,0.03125
223,0.03125
224,0.0859375
225,0.0234375
226,0.0078125
227,0.0859375
228,0.1015625
229,0.046875
230,0.0390625
231,0.0546875
232,0.046875
233,0.1484375
234,0.1328125
